        737, 5.55888374964536972E-012
        738, 5.56871953663544950E-012
        739, 5.65227842762721097E-012
        740, 5.41688946531548738E-012
        741, 5.81374858314172746E-012
        742, 5.50172815125242775E-012
        743, 5.76531231842219669E-012
        744, 5.50383724480221971E-012
        745, 5.41921096249734442E-012
        746, 5.42850689429269135E-012
        747, 5.72706945279716439E-012
        748, 5.33866775852044036E-012
        749, 5.54618055346740059E-012
        750, 5.87245587602177065E-012
        751, 5.47268593581121370E-012
        752, 5.37447293809654656E-012
        753, 5.58132472894835984E-012
        754, 5.67505914446002829E-012
        755, 5.52914957340426225E-012
        756, 5.96205264230583690E-012
        757, 5.68910053792690998E-012
        758, 5.35354497094758550E-012
        759, 5.79844495505357928E-012
        760, 5.42928731446137715E-012
        761, 5.74830991428931053E-012
        762, 5.38574370863488646E-012
        763, 5.68142770224885230E-012
        764, 5.79247529609420591E-012
        765, 5.46848444448998261E-012
        766, 6.06742385956877586E-012
        767, 5.01413717598365776E-012
        768, 5.33605321490507156E-012
        769, 5.14452121768629871E-012
        770, 5.29944760834272861E-012
        771, 5.28057295224221974E-012
        772, 5.77160922620784024E-012
        773, 5.04606174233716381E-012
        774, 5.62483300275875931E-012
        775, 5.64461667708737203E-012
        776, 5.82029262679987063E-012
        777, 5.53320096406503141E-012
        778, 5.51212997381773176E-012
        779, 5.50514870376741660E-012
        780, 5.60455843526181123E-012
        781, 5.61295610760831207E-012
        782, 5.47729604843051833E-012
        783, 5.85239447043968020E-012
        784, 5.75518992274509373E-012
        785, 5.89303356219762310E-012
        786, 5.86721066840190457E-012
        787, 5.57851721099164256E-012
        788, 5.50596674855170404E-012
        789, 5.50947259138057671E-012
        790, 5.75158343584217534E-012
        791, 5.77989846500941956E-012
        792, 5.32170234270196597E-012
        793, 5.87577806654542082E-012
        794, 5.51564037964151754E-012
        795, 5.56816584637642963E-012
        796, 5.52909353994746491E-012
        797, 5.81708222193934263E-012
        798, 5.51201140937703580E-012
        799, 5.28527375446129352E-012
        800, 5.65485172892332135E-012
        801, 5.42061217810330166E-012
        802, 5.73580838718173282E-012
        803, 5.68109127792711745E-012
        804, 5.34923085317028350E-012
        805, 5.49197129145040661E-012
        806, 5.82602933080986578E-012
        807, 6.15174309080963562E-012
        808, 5.70510977996194548E-012
        809, 5.56589439882465949E-012
        810, 5.49205856203814635E-012
        811, 6.05710147620756430E-012
        812, 5.92857439955977287E-012
        813, 5.33538023540576889E-012
        814, 5.71713320693279713E-012
        815, 5.61178917266007426E-012
        816, 5.80920704160422498E-012
        817, 5.71782124688782895E-012
        818, 5.87672118039217382E-012
        819, 5.30699089860808232E-012
        820, 5.78344813927374069E-012
        821, 5.28350908348340345E-012
        822, 5.61640321155377971E-012
        823, 5.78838363119321362E-012
        824, 5.43189187767495838E-012
        825, 5.66414333595814184E-012
        826, 5.64489839944128614E-012
        827, 6.13593249259254785E-012
        828, 5.39641113457124211E-012
        829, 5.63509200207706901E-012
        830, 5.81654444077897617E-012
        831, 5.86014037020121015E-012
        832, 5.45216788432728754E-012
        833, 5.75146560352989372E-012
        834, 5.96599732378063914E-012
        835, 5.58366818757490987E-012
        836, 5.50086408841468766E-012
